created_at,entry_id,Temp,Turbidity,Dissolved O2,pH,Ammonia,Ntrate
2021-06-21 11:50:04 CET,11071,24.4375,15,7.615,7.267,16.98384,96
2021-06-21 11:50:26 CET,11072,24.5,14,3.795,7.30332,17.91518,90
2021-06-21 11:50:48 CET,11073,24.4375,15,3.795,7.2897,19.29713,90
2021-06-21 11:51:09 CET,11074,24.4375,15,5.341,7.30786,20.03108,91
2021-06-21 11:51:30 CET,11075,24.4375,16,5.941,7.29424,16.84527,94
2021-06-21 11:51:53 CET,11076,24.4375,15,5.637,7.02641,20.36697,87
2021-06-21 11:52:15 CET,11077,24.4375,16,3.896,7.25792,19.94806,89
2021-06-21 11:52:37 CET,11078,24.4375,16,5.265,7.30332,19.13803,91
2021-06-21 11:52:59 CET,11079,24.4375,16,0,7.30332,17.69546,98
2021-06-21 11:53:21 CET,11080,24.5,15,3.042,7.30332,14.7863,102
2021-06-21 11:53:43 CET,11081,24.5,15,3.617,7.29878,14.66695,102
2021-06-21 11:54:06 CET,11082,24.5,16,3.203,7.28516,13.91598,98
2021-06-21 11:54:27 CET,11083,24.5,15,6.009,7.30332,14.7863,103
2021-06-21 11:54:49 CET,11084,24.4375,14,5.257,7.30332,13.91598,101
2021-06-21 11:55:12 CET,11085,24.4375,15,7.742,7.30332,13.52881,99
2021-06-21 11:55:34 CET,11086,24.4375,15,3.795,7.28516,13.31278,98
2021-06-21 11:55:56 CET,11087,24.4375,15,3.068,7.29424,13.36644,101
2021-06-21 11:56:18 CET,11088,24.5,15,0.87,7.29424,13.58341,101
2021-06-21 11:56:39 CET,11089,24.4375,15,3.659,7.27608,16.17046,99
2021-06-21 11:57:00 CET,11090,24.4375,15,3.693,7.29424,13.6933,100
2021-06-21 11:57:22 CET,11091,24.4375,15,3.896,7.30332,13.25935,96
2021-06-21 11:57:44 CET,11092,24.4375,15,3.761,7.30786,15.58803,101
2021-06-21 11:58:05 CET,11093,24.4375,15,4.885,7.2897,12.78872,101
2021-06-21 11:58:27 CET,11094,24.5,15,7.26,7.30332,13.85995,99
2021-06-21 11:58:49 CET,11095,24.4375,16,4.783,7.30332,13.04793,96
2021-06-21 11:59:11 CET,11096,24.4375,16,4.843,7.30332,15.97376,102
2021-06-21 11:59:33 CET,11097,24.5,16,4.631,7.30786,14.7863,99
2021-06-21 11:59:55 CET,11098,24.4375,16,6.761,7.29424,15.52473,95
2021-06-21 12:00:17 CET,11099,24.5,16,4.226,7.30786,15.52473,94
2021-06-21 12:00:39 CET,11100,24.4375,16,3.617,7.2897,14.25732,101
2021-06-21 12:01:01 CET,11101,24.4375,15,4.623,7.30332,12.73754,101
2021-06-21 12:01:23 CET,11102,24.4375,16,3.744,7.2897,12.99564,102
2021-06-21 12:01:44 CET,11103,24.4375,16,4.226,7.2897,11.99564,100
2021-06-21 12:02:06 CET,11104,24.4375,15,3.6,7.27154,12.84011,97
2021-06-21 12:02:28 CET,11105,24.4375,15,3.972,7.30332,12.84011,98
2021-06-21 12:02:50 CET,11106,24.4375,15,4.462,7.29424,12.99564,95
2021-06-21 12:03:11 CET,11107,24.4375,16,4.623,7.2897,12.53502,96
2021-06-21 12:03:32 CET,11108,24.4375,16,3.702,7.29424,13.85995,98
2021-06-21 12:03:54 CET,11109,24.4375,14,8.655,7.29424,14.7863,97
2021-06-21 12:04:20 CET,11110,24.4375,14,3.82,7.29424,14.7863,99
2021-06-21 12:04:41 CET,11111,24.4375,15,3.271,7.32148,11.94786,103
2021-06-21 12:05:02 CET,11112,24.4375,15,6.305,7.29878,11.5268,106
2021-06-21 12:05:24 CET,11113,24.4375,15,3.955,7.30786,11.5268,104
2021-06-21 12:05:45 CET,11114,24.4375,15,4.792,7.29424,11.43541,101
2021-06-21 12:06:07 CET,11115,24.4375,15,8.088,7.30332,11.5268,102
2021-06-21 12:06:29 CET,11116,24.4375,15,4.936,7.2897,11.43541,100
2021-06-21 12:06:50 CET,11117,24.4375,15,3.981,7.30332,11.99564,101
2021-06-21 12:07:12 CET,11118,24.4375,15,5.713,7.28516,11.71194,100
2021-06-21 12:07:33 CET,11119,24.4375,16,2.273,7.29424,14.14255,96
2021-06-22 14:00:42 CET,11120,23.875,31,7.025,7.33963,106962.9453,231
2021-06-22 14:01:03 CET,11121,23.875,29,11.132,7.32148,0.01125,498
2021-06-22 14:01:23 CET,11122,23.875,30,9.864,7.31694,0.02311,207
2021-06-22 14:01:42 CET,11123,23.875,29,7.168,7.31694,0.05393,156
2021-06-22 14:02:02 CET,11124,23.875,30,9.935,7.30786,0.09576,130
2021-06-22 14:02:22 CET,11125,23.8125,29,10.614,7.29424,0.19326,119
2021-06-22 14:02:41 CET,11126,23.875,29,10.48,7.3124,0.35622,119
2021-06-22 14:03:01 CET,11127,23.8125,31,10.319,7.3124,0.62801,103
2021-06-22 14:03:58 CET,11128,23.8125,31,11.917,7.31694,2.08544,95
2021-06-22 14:05:31 CET,11129,23.875,33,10.346,7.30786,6.92619,92
2021-06-22 14:05:51 CET,11130,23.875,34,7.757,7.28516,7.39699,87
2021-06-22 14:06:11 CET,11131,23.875,35,7.775,7.29424,9.13002,87
2021-06-22 14:06:30 CET,11132,23.875,35,6.168,7.3124,12.04363,83
2021-06-22 14:06:50 CET,11133,23.875,35,8.462,7.32148,11.75873,86
2021-06-22 14:07:09 CET,11134,23.8125,34,10.462,7.3124,15.58803,84
2021-06-22 14:07:29 CET,11135,23.875,34,7.498,7.32148,18.51567,84
2021-06-22 14:07:49 CET,11136,23.875,36,7.507,7.29878,18.74644,80
2021-06-22 14:08:08 CET,11137,23.875,35,9.953,7.29424,20.62289,85
2021-06-22 14:08:28 CET,11138,23.875,36,6.222,7.3124,21.77299,81
2021-06-22 14:08:48 CET,11139,23.875,36,6.909,7.3124,17.98907,85
2021-06-22 14:09:08 CET,11140,23.875,36,8.927,7.31694,23.78109,80
2021-06-22 14:09:28 CET,11141,23.875,36,6.739,7.29878,20.62289,90
2021-06-22 14:09:47 CET,11142,23.875,36,10.435,7.33963,25.6636,89
2021-06-22 14:10:07 CET,11143,23.875,38,11.926,7.267,22.61005,90
2021-06-22 14:10:28 CET,11144,23.875,35,9.935,7.14898,31.12347,87
2021-06-22 14:10:48 CET,11145,23.875,38,10.31,7.3124,28.18892,71
2021-06-22 14:11:08 CET,11146,23.875,38,9.141,7.31694,36.09562,89
2021-06-22 14:11:27 CET,11147,23.875,38,10.989,7.30332,39.777,80
2021-06-22 14:11:47 CET,11148,23.875,36,11.301,7.3124,39.777,83
2021-06-22 14:12:06 CET,11149,23.8125,37,6.025,7.31694,36.89798,91
2021-06-22 14:12:26 CET,11150,23.875,35,5.168,7.3124,43.87824,90
2021-06-22 14:12:46 CET,11151,23.875,34,7.525,7.30786,41.40112,89
2021-06-22 14:13:05 CET,11152,23.875,34,10.132,7.31694,53.81205,75
2021-06-22 14:13:25 CET,11153,23.875,35,10.855,7.31694,54.80974,82
2021-06-22 14:13:45 CET,11154,23.875,34,15.095,7.3124,45.68933,89
2021-06-22 14:14:04 CET,11155,23.875,35,14.801,7.3124,51.87685,89
2021-06-22 14:14:24 CET,11156,23.875,37,12.783,7.29878,50.70677,87
2021-06-22 14:14:44 CET,11157,23.875,37,16.729,7.3124,68.21968,90
2021-06-22 14:15:03 CET,11158,23.875,37,12.515,7.3124,53.07707,91
2021-06-22 14:15:23 CET,11159,23.875,37,7.864,7.34417,70.51501,89
2021-06-22 14:15:43 CET,11160,23.875,38,8.203,7.31694,79.44981,81
2021-06-22 14:16:02 CET,11161,23.875,38,9.587,7.31694,59.0121,91
2021-06-22 14:18:50 CET,11162,23.875,37,9.275,7.33056,92.80393,87
2021-06-22 14:19:10 CET,11163,23.875,38,9.409,7.30786,126.57071,82
2021-06-22 14:20:07 CET,11164,23.875,35,11.855,7.32148,112.07257,91
2021-06-22 14:20:26 CET,11165,23.875,36,9.935,7.3124,96.05223,94
2021-06-22 14:20:48 CET,11166,23.875,36,10.051,7.30786,101.41974,92
2021-06-22 14:21:08 CET,11167,23.875,37,10.346,7.31694,125.92566,87
2021-06-22 14:21:28 CET,11168,23.875,36,8.543,7.31694,124.01279,90
2021-06-22 14:23:01 CET,11169,23.875,36,10.462,7.31694,131.86873,89
2021-06-22 14:23:21 CET,11170,23.875,38,9.882,7.30786,138.85005,81
2021-06-22 14:23:41 CET,11171,23.875,39,10.212,7.31694,139.57097,83
2021-06-22 14:24:00 CET,11172,23.875,38,10.337,7.35779,147.02072,90
2021-06-22 14:24:20 CET,11173,23.875,39,10.248,7.31694,146.25562,91
2021-06-22 14:25:17 CET,11174,23.875,36,10.185,7.30786,127.87219,95
2021-06-22 14:25:36 CET,11175,23.9375,39,10.167,7.32148,132.54866,88
2021-06-22 14:26:52 CET,11176,23.875,36,7.909,7.31694,128.52859,94
2021-06-22 14:27:11 CET,11177,23.875,35,8.195,7.34417,138.85005,93
2021-06-22 14:27:31 CET,11178,23.9375,36,10.284,7.3124,122.13299,91
2021-06-22 14:27:51 CET,11179,23.875,36,10.837,7.3124,145.49516,92
2021-06-22 14:28:10 CET,11180,23.9375,36,12.587,7.30786,116.0966,91
2021-06-22 14:29:07 CET,11181,23.9375,38,14.506,7.31694,170.4173,97
2021-06-22 14:29:27 CET,11182,23.875,38,11.328,7.3124,141.75974,90
2021-06-22 14:29:46 CET,11183,23.9375,39,10.819,7.31694,128.52859,87
2021-06-22 14:30:43 CET,11184,23.9375,38,10.757,7.31694,182.7095,92
2021-06-22 14:31:03 CET,11185,23.9375,38,10.605,7.31694,127.87219,90
2021-06-22 14:31:22 CET,11186,23.9375,39,11.399,7.31694,178.82222,82
2021-06-22 14:31:42 CET,11187,23.9375,39,4.151,7.31694,119.67667,89
2021-06-22 14:32:02 CET,11188,23.9375,40,13.426,7.31694,150.91507,90
2021-06-22 14:32:58 CET,11189,23.9375,39,11.221,7.31694,142.49799,92
2021-06-22 14:33:19 CET,11190,23.9375,40,12.024,7.31694,149.34331,83
2021-06-22 14:33:38 CET,11191,24,41,10.396,7.3124,158.22548,94
2021-06-22 14:33:58 CET,11192,23.9375,41,6.963,7.31694,135.30815,89
2021-06-22 14:34:17 CET,11193,23.9375,40,10.819,7.30786,165.06514,87
2021-06-22 14:34:37 CET,11194,23.9375,41,8.561,7.29424,119.07129,77
2021-06-22 14:34:57 CET,11195,23.9375,41,12.256,7.31694,131.19289,88
2021-06-22 14:35:16 CET,11196,23.9375,38,10.114,7.30786,160.75172,93
2021-06-22 14:35:36 CET,11197,23.9375,39,10.462,7.30786,103.97121,94
2021-06-22 14:36:00 CET,11198,23.9375,39,8.159,7.31694,150.91507,82
2021-06-22 14:36:19 CET,11199,23.9375,38,0,7.3124,156.56668,85
2021-06-22 14:37:16 CET,11200,23.9375,37,14.122,7.30786,167.71675,87
2021-06-22 14:37:36 CET,11201,24,39,9.069,7.31694,122.13299,81
2021-06-22 14:37:56 CET,11202,23.9375,38,9.293,7.27154,116.68469,89
2021-06-22 14:38:15 CET,11203,23.9375,38,9.078,7.28516,159.06245,83
2021-06-22 14:38:35 CET,11204,23.9375,39,8.837,7.3124,176.91406,81
2021-06-22 14:38:55 CET,11205,23.9375,38,9.007,7.3124,124.01279,89
2021-06-22 14:39:15 CET,11206,23.9375,37,14.238,7.31694,175.96877,91
2021-06-22 14:39:34 CET,11207,23.9375,37,8.837,7.32148,180.75375,91
2021-06-22 14:39:55 CET,11208,24,37,10.32,7.30786,156.56668,86
2021-06-22 14:41:29 CET,11209,23.9375,35,11.23,7.3124,165.9436,90
2021-06-22 14:41:48 CET,11210,23.9375,38,8.552,7.31694,127.87219,91
2021-06-22 14:42:08 CET,11211,23.9375,37,9.052,7.31694,182.7095,90
2021-06-22 14:43:05 CET,11212,23.9375,37,9.587,7.3124,201.44617,90
2021-06-22 14:43:24 CET,11213,23.9375,38,9.185,7.3124,194.96585,91
2021-06-22 14:43:44 CET,11214,23.9375,38,9.435,7.31694,137.42065,91
2021-06-22 14:44:04 CET,11215,23.9375,38,10.391,7.31694,138.85005,93
2021-06-22 14:44:23 CET,11216,23.9375,37,11.167,7.32602,185.68866,95
2021-06-22 14:45:20 CET,11217,23.9375,34,10.703,7.31694,194.96585,91
2021-06-22 14:45:40 CET,11218,23.9375,34,9.9,7.3124,143.24057,99
2021-06-22 14:45:59 CET,11219,23.9375,35,10.016,7.31694,194.96585,91
2021-06-22 14:46:19 CET,11220,23.9375,34,9.587,7.3124,137.42065,94
2021-06-22 14:46:38 CET,11221,23.9375,35,10.444,7.31694,149.34331,94
2021-06-22 14:46:58 CET,11222,23.9375,34,14.569,7.3124,164.19202,92
2021-06-22 14:47:17 CET,11223,23.9375,34,10.034,7.31694,129.85301,93
2021-06-22 14:47:37 CET,11224,23.9375,34,10.828,7.30786,138.1333,96
2021-06-22 14:47:57 CET,11225,23.9375,35,13.587,7.3124,188.72345,86
2021-06-22 14:48:16 CET,11226,23.9375,35,15.702,7.3124,192.85899,83
2021-06-22 14:48:36 CET,11227,23.9375,35,12.962,7.31694,146.25562,93
2021-06-22 14:48:56 CET,11228,23.9375,34,11.908,7.3124,189.74789,92
2021-06-22 14:49:52 CET,11229,23.9375,35,12.551,7.31694,152.5056,96
2021-06-22 14:51:26 CET,11230,23.9375,38,9.989,7.30786,138.85005,97
2021-06-22 14:51:47 CET,11231,23.9375,39,8.096,7.30332,112.63768,95
2021-06-22 14:52:43 CET,11232,23.9375,39,2.687,7.30786,159.06245,84
2021-06-22 14:53:03 CET,11233,23.9375,37,8.052,7.32148,155.74463,92
2021-06-22 14:53:23 CET,11234,23.9375,39,8.543,7.31694,135.30815,93
2021-06-22 14:56:48 CET,11235,23.9375,36,11.212,7.31694,150.12691,92
2021-06-22 14:57:08 CET,11236,23.9375,37,11.748,7.28516,131.86873,91
2021-06-22 14:57:29 CET,11237,23.9375,37,2.91,7.3124,156.56668,85
2021-06-22 14:59:03 CET,11238,24,33,7.759,7.29878,161.60397,91
2021-06-22 14:59:23 CET,11239,23.9375,34,8.391,7.30786,176.91406,86
2021-06-22 14:59:43 CET,11240,23.9375,34,9.141,7.3124,164.19202,95
2021-06-22 15:00:03 CET,11241,23.9375,32,16.434,7.30786,150.91507,98
2021-06-22 15:00:23 CET,11242,24,34,9.407,7.31694,151.70796,96
2021-06-22 15:00:42 CET,11243,23.9375,33,10.908,7.31694,149.34331,91
2021-06-22 15:01:02 CET,11244,24,32,8.435,7.31694,154.11546,95
2021-06-22 15:01:22 CET,11245,23.9375,34,9.587,7.3124,150.91507,83
2021-06-22 15:02:56 CET,11246,23.9375,31,8.195,7.35779,147.02072,96
2021-06-22 15:03:15 CET,11247,24,35,10.844,7.3124,105.01202,95
2021-06-22 15:03:35 CET,11248,24,35,10.404,7.30786,159.06245,94
2021-06-22 15:03:55 CET,11249,24,36,11.224,7.30786,159.90462,97
2021-06-22 15:04:15 CET,11250,24,36,9.027,7.30786,152.5056,94
2021-06-22 15:04:36 CET,11251,23.9375,36,9.382,7.29878,118.46951,97
2021-06-22 15:05:32 CET,11252,24,36,10.59,7.30786,164.19202,87
2021-06-22 15:06:29 CET,11253,24,35,8.553,7.30786,119.67667,95
2021-06-22 15:06:48 CET,11254,23.9375,36,9.427,7.3124,84.18591,95
2021-06-22 15:07:08 CET,11255,24,36,9.635,7.3124,121.5135,93
2021-06-22 15:07:28 CET,11256,24,35,8.105,7.34871,127.21962,87
2021-06-22 15:07:47 CET,11257,24,36,9.263,7.3124,134.61209,93
2021-06-22 15:08:07 CET,11258,24,36,7.471,7.31694,130.521,93
2021-06-22 15:08:27 CET,11259,24,36,7.987,7.3124,99.42958,95
2021-06-22 15:08:47 CET,11260,24,36,9.39,7.30332,105.53684,95
2021-06-22 15:09:07 CET,11261,23.9375,36,9.132,7.30786,102.94199,95
2021-06-22 15:10:03 CET,11262,24,34,8.714,7.3124,138.85005,95
2021-06-22 15:10:23 CET,11263,23.9375,35,10.051,7.32602,138.85005,89
2021-06-22 15:11:19 CET,11264,24.0625,35,5.679,7.30332,174.09566,98
2021-06-22 15:11:39 CET,11265,24,34,9.855,7.30332,76.09438,98
2021-06-22 15:11:59 CET,11266,24,33,8.3,7.3124,109.29515,97
2021-06-22 15:12:19 CET,11267,24.0625,33,8.114,7.3124,95.11119,97
2021-06-22 15:12:39 CET,11268,24,33,9.956,7.30786,71.18662,96
2021-06-22 15:13:35 CET,11269,24,36,8.798,7.27608,114.93042,96
2021-06-22 15:14:32 CET,11270,24,36,8.579,7.33056,103.4551,96
2021-06-22 15:14:52 CET,11271,24,38,3.482,7.30786,113.77747,95
2021-06-22 15:15:12 CET,11272,24.0625,36,3.82,7.3124,116.68469,93
2021-06-22 15:15:31 CET,11273,24,37,9.027,7.3124,116.0966,90
2021-06-22 15:15:51 CET,11274,24,33,9.365,7.33056,122.13299,92
2021-06-22 15:16:11 CET,11275,24,33,9.584,7.29424,81.77922,87
2021-06-22 15:16:32 CET,11276,24,36,10.742,7.30332,78.31316,95
2021-06-22 15:16:52 CET,11277,24,35,9.559,7.32148,119.67667,97
2021-06-22 15:20:17 CET,11278,24,31,8.967,7.3124,114.35223,97
2021-06-22 15:20:37 CET,11279,23.9375,34,8.311,7.28062,116.68469,99
2021-06-22 15:21:33 CET,11280,24.0625,36,8.553,7.3124,79.44981,94
2021-06-22 15:21:53 CET,11281,24.0625,36,9.576,7.30332,75.37052,98
2021-06-22 15:22:13 CET,11282,24.0625,37,6.744,7.3124,86.25246,95
2021-06-22 15:23:09 CET,11283,24,36,10.683,7.31694,91.89874,97
2021-06-22 15:23:29 CET,11284,24.0625,37,9.956,7.32602,116.68469,91
2021-06-22 15:23:49 CET,11285,24.0625,37,10.075,7.29878,102.94199,98
2021-06-22 15:24:08 CET,11286,24.0625,37,11.655,7.39865,116.0966,94
2021-06-22 15:24:28 CET,11287,24,37,10.142,7.31694,119.07129,91
2021-06-22 15:27:16 CET,11288,24.0625,36,6.939,7.30786,127.87219,94
2021-06-22 15:27:36 CET,11289,24,37,9.458,7.3124,91.89874,93
2021-06-22 15:27:55 CET,11290,24.0625,37,8.9,7.29424,87.09512,94
2021-06-22 15:28:53 CET,11291,24.0625,33,11.723,7.30786,136.71234,93
2021-06-22 15:29:13 CET,11292,24,35,14.073,7.29424,119.07129,93
2021-06-22 15:29:33 CET,11293,24,38,9.855,7.32148,92.80393,93
2021-06-22 15:29:53 CET,11294,24,38,10.7,7.31694,99.92301,92
2021-06-22 15:30:14 CET,11295,24,38,10.235,7.31694,142.49799,88
2021-06-22 15:30:33 CET,11296,24,37,9.305,7.3124,148.5645,95
2021-06-22 15:30:53 CET,11297,24,37,10.328,7.3124,134.61209,95
2021-06-22 15:31:13 CET,11298,24.0625,38,11.317,7.3124,85.00572,94
2021-06-22 15:31:33 CET,11299,24.0625,37,9.077,7.3124,135.30815,89
2021-06-22 15:32:30 CET,11300,24.0625,34,9.28,7.3124,127.87219,94
2021-06-22 15:32:50 CET,11301,24.0625,35,9.069,7.30786,141.75974,85
2021-06-22 15:33:48 CET,11302,24.0625,32,10.43,7.3124,108.7491,99
2021-06-22 15:34:07 CET,11303,24,34,9.407,7.30786,101.92438,97
2021-06-22 15:34:27 CET,11304,24.0625,33,10.007,7.2897,79.06893,95
2021-06-22 15:34:47 CET,11305,24,32,7.581,7.3124,107.12934,97
2021-06-22 15:35:07 CET,11306,24.0625,33,10.869,7.2897,107.12934,92
2021-06-22 15:35:26 CET,11307,24.0625,32,9.221,7.29424,99.92301,93
2021-06-22 15:35:46 CET,11308,24.0625,33,9.813,7.30786,79.44981,98
2021-06-22 15:37:20 CET,11309,24,35,9.263,7.34871,107.12934,96
2021-06-22 15:37:39 CET,11310,24,35,8.325,7.3124,77.19477,94
2021-06-22 15:37:59 CET,11311,24.0625,32,9.365,7.3124,76.09438,97
2021-06-22 15:38:19 CET,11312,24.0625,33,10.066,7.29878,73.24508,95
2021-06-22 15:39:16 CET,11313,24.0625,31,10.244,7.31694,112.07257,91
2021-06-22 15:40:12 CET,11314,24.0625,31,9.255,7.2897,119.07129,98
2021-06-22 15:40:32 CET,11315,24.0625,32,9.246,7.30786,82.57276,98
2021-06-22 15:42:07 CET,11316,24.125,31,9.931,7.3124,103.97121,97
2021-06-22 15:43:40 CET,11317,24.125,32,10.303,7.3124,74.29922,98
2021-06-22 15:44:00 CET,11318,24.0625,32,10.725,7.3124,63.28105,95
2021-06-22 15:44:20 CET,11319,24.0625,33,11.799,7.3124,66.31876,95
2021-06-22 15:44:40 CET,11320,24.0625,32,10.252,7.30786,92.35011,98
2021-06-22 15:45:00 CET,11321,24.0625,32,9.466,7.30786,63.28105,101
2021-06-22 15:45:56 CET,11322,24.0625,38,10.43,7.38503,96.05223,97
2021-06-22 15:46:53 CET,11323,24.0625,38,9.889,7.33509,108.7491,91
2021-06-22 15:47:13 CET,11324,24.0625,40,10.32,7.30786,117.27627,84
2021-06-22 15:47:32 CET,11325,24.0625,38,11.723,7.30786,108.20617,95
2021-06-22 15:48:29 CET,11326,24.0625,38,8.435,7.30332,120.28541,93
2021-06-22 15:50:03 CET,11327,24.0625,32,8.748,7.30786,90.55969,101
2021-06-22 15:50:50 CET,11328,24.0625,31,10.015,7.3124,inf,16
2021-06-22 15:51:10 CET,11329,24.0625,32,6.761,7.29878,114.35223,113
2021-06-22 15:51:29 CET,11330,24,31,8.452,7.34417,48.23458,107
2021-06-22 15:52:26 CET,11331,24.0625,30,9.669,7.29878,63.28105,100
2021-06-22 15:52:46 CET,11332,24.0625,31,9.407,7.32148,72.55155,101
2021-06-22 15:53:05 CET,11333,24.0625,31,8.621,7.30332,58.46766,98
2021-06-22 15:53:25 CET,11334,24.0625,31,9.601,7.30786,83.77934,93
2021-06-22 15:53:45 CET,11335,24.0625,30,16.507,7.33509,66.31876,97
2021-06-22 15:54:41 CET,11336,24.0625,28,9.542,7.30786,96.05223,97
2021-06-22 15:56:15 CET,11337,24.0625,29,8.384,7.3124,97.48347,91
2021-06-22 15:56:35 CET,11338,24.0625,29,8.114,7.30786,88.37643,97
2021-06-22 15:56:55 CET,11339,24.0625,29,7.945,7.267,136.71234,93
2021-06-22 15:57:17 CET,11340,24.0625,28,13.87,7.30786,114.93042,96
2021-06-22 15:57:37 CET,11341,24.0625,28,9.069,7.29878,93.71913,97
2021-06-22 15:57:56 CET,11342,24.0625,26,8.283,7.31694,142.49799,98
2021-06-22 15:58:16 CET,11343,24.0625,25,2.873,7.31694,150.91507,96
2021-06-22 15:58:36 CET,11344,24.125,23,7.877,7.30332,114.35223,96
2021-06-22 15:58:56 CET,11345,24.0625,23,7.437,7.29424,131.19289,93
2021-06-22 15:59:16 CET,11346,24.0625,35,8.342,7.30332,113.77747,91
2021-06-22 15:59:36 CET,11347,24.125,49,8.198,7.29878,129.85301,94
2021-06-22 15:59:55 CET,11348,24.125,60,2.256,7.31694,145.49516,97
2021-06-22 16:00:15 CET,11349,24.125,72,12.154,7.30786,150.91507,89
2021-06-22 16:00:35 CET,11350,24.125,74,7.852,7.30332,108.7491,97
2021-06-22 16:00:55 CET,11351,24.125,72,14.233,7.30786,148.5645,89
2021-06-22 16:01:15 CET,11352,24.125,62,1.529,7.30332,116.68469,96
2021-06-22 16:01:35 CET,11353,24.125,60,9.246,7.2897,99.92301,95
2021-06-22 16:02:32 CET,11354,24.125,75,7.412,7.30786,147.02072,95
2021-06-22 16:04:44 CET,11355,24.125,49,7.226,7.30786,123.38254,100
2021-06-22 16:05:41 CET,11356,24.0625,47,8.883,7.3124,117.87118,95
2021-06-22 16:06:01 CET,11357,24.125,48,8.452,7.29424,91.89874,103
2021-06-22 16:06:21 CET,11358,24.125,48,7.26,7.29878,85.83462,96
2021-06-22 16:06:42 CET,11359,24.125,51,7.894,7.3124,99.92301,105
2021-06-22 16:08:53 CET,11360,24.125,52,16.033,7.28062,103.4551,95
2021-06-22 16:09:13 CET,11361,24.125,57,8.562,7.3124,74.29922,95
2021-06-22 16:09:33 CET,11362,24.125,59,9.863,7.30786,109.29515,96
2021-06-22 16:09:53 CET,11363,24.125,66,8.781,7.30786,81.77922,96
2021-06-22 16:10:12 CET,11364,24.125,69,9.737,7.30786,127.21962,98
2021-06-22 16:11:46 CET,11365,24.1875,34,13.143,7.31694,80.21787,97
2021-06-22 16:12:06 CET,11366,24.1875,35,12.712,7.3124,55.57155,97
2021-06-22 16:12:26 CET,11367,24.0625,28,18.527,7.30332,88.80836,99
2021-06-22 16:13:23 CET,11368,24.125,28,9.018,7.30786,85.00572,97
2021-06-22 16:13:43 CET,11369,24.125,29,10.134,7.27608,64.77996,99
2021-06-22 16:14:03 CET,11370,24.125,29,8.224,7.30786,66.31876,99
2021-06-22 16:15:37 CET,11371,24.125,30,10.844,7.30786,109.29515,96
2021-06-22 16:15:57 CET,11372,24.1875,29,10.7,7.32148,92.80393,102
2021-06-22 16:16:17 CET,11373,24.125,29,11.038,7.3124,122.13299,95
2021-06-22 16:16:36 CET,11374,24.125,28,10.43,7.3124,129.85301,99
2021-06-22 16:17:33 CET,11375,24.125,29,13.565,7.3124,99.92301,95
2021-06-22 16:17:52 CET,11376,24.125,30,10.396,7.3124,107.66618,99
2021-06-22 16:18:12 CET,11377,24.125,30,8.739,7.31694,108.7491,100
2021-06-22 16:19:08 CET,11378,24.125,34,12.847,7.30786,163.32416,92
2021-06-22 16:20:05 CET,11379,24.1875,36,10.666,7.30786,151.70796,97
2021-06-22 16:20:25 CET,11380,24.1875,37,8.722,7.3124,123.38254,96
2021-06-22 16:20:44 CET,11381,24.1875,36,8.798,7.30786,106.06474,106
2021-06-22 16:21:41 CET,11382,24.125,36,9.179,7.31694,99.92301,97
2021-06-22 16:22:00 CET,11383,24.1875,37,9.111,7.33963,124.64683,92
2021-06-22 16:22:20 CET,11384,24.1875,37,8.283,8.11588,81.38573,97
2021-06-22 16:22:40 CET,11385,24.1875,37,7.894,7.29424,106.06474,95
2021-06-22 16:23:00 CET,11386,24.125,37,7.623,7.31694,107.12934,96
2021-06-22 16:23:20 CET,11387,24.1875,37,9.077,7.31694,112.63768,90
2021-06-22 16:23:39 CET,11388,24.125,37,8.841,7.31694,108.7491,97
2021-06-22 16:23:59 CET,11389,24.1875,37,8.967,7.3124,107.66618,97
2021-06-22 16:25:33 CET,11390,24.1875,36,9.069,7.30786,116.68469,96
2021-06-22 16:25:53 CET,11391,24.1875,37,9.914,7.30332,84.59469,82
2021-06-22 16:26:13 CET,11392,24.1875,37,10.075,7.31694,125.92566,96
2021-06-22 16:26:32 CET,11393,24.1875,37,10.049,7.30332,99.42958,95
2021-06-22 16:26:52 CET,11394,24.1875,37,9.762,7.30786,92.35011,97
2021-06-22 16:27:11 CET,11395,24.1875,37,10.066,7.30786,122.13299,95
2021-06-22 16:27:31 CET,11396,24.1875,37,10.134,7.30786,129.85301,90
2021-06-22 16:29:05 CET,11397,24.25,36,7.801,7.32602,121.5135,95
2021-06-22 16:29:25 CET,11398,24.1875,38,8.934,7.32148,92.35011,96
2021-06-22 16:29:45 CET,11399,24.1875,37,7.429,7.30786,73.59457,97
2021-06-22 16:30:05 CET,11400,24.1875,36,8.722,7.30786,69.85047,94
2021-06-22 16:30:24 CET,11401,24.125,36,8.697,7.3124,91.44991,91
2021-06-22 16:30:44 CET,11402,24.1875,36,12.712,6.94016,81.38573,93
2021-06-22 16:31:04 CET,11403,24.1875,35,10.531,7.30786,67.89865,101
2021-06-22 16:31:24 CET,11404,24.1875,35,13.684,7.30786,63.28105,101
2021-06-22 16:32:20 CET,11405,24.1875,34,8.967,7.28516,87.94698,97
2021-06-22 16:33:17 CET,11406,24.1875,35,8.748,7.3124,87.94698,97
2021-06-22 16:34:14 CET,11407,24.1875,34,9.517,7.16713,91.00358,94
2021-06-22 16:34:34 CET,11408,24.25,36,9.644,7.28516,67.26167,94
